ID,crime id,month,reported by,falls within,longitude,latitude,location,lsoa code,lsoa name,crime type,last outcome category,type,date,part of a policing operation,policing operation,gender,age range,self-defined ethnicity,officer-defined ethnicity,legislation,object of search,outcome,outcome linked to object of search,removal of more than just outer clothing,all ages,13,14,15,16,17,18,19,20,25,30,35,40,45,50,60,70,80,90+
482,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
483,,2017-12,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
484,,2018-01,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
485,,2018-02,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
486,,2018-03,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
487,,2018-04,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
488,,2018-05,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
489,,2018-06,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
490,,2018-07,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
491,,2018-08,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
492,,2018-09,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
493,,2018-10,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
494,,2018-11,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
495,,2018-12,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
496,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
497,,2017-02,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
498,,2017-03,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
499,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
500,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
501,,2017-06,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
502,,2017-07,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
503,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
504,,2017-09,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
505,,2017-10,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
506,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
507,,2017-12,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
508,,2018-01,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
509,,2018-02,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
510,,2018-03,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
511,,2018-04,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
512,,2018-05,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
513,,2018-06,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
514,,2018-07,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
515,,2018-08,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
516,,2018-09,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
517,,2018-10,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
518,,2018-11,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
519,,2018-12,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2017-08-15T23:15:00+00:00,False,,Male,over 34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
520,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.320032,53.489343,On or near A5185,E01005630,Salford 021B,Anti-social behaviour,,Person search,2018-12-30T02:50:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1512,20,10,12,19,7,17,14,16,19,34,25,20,12,17,14,11,11,21
