crime id,month,reported by,falls within,longitude,latitude,location,lsoa code,lsoa name,crime type,last outcome category,type,date,part of a policing operation,policing operation,gender,age range,self-defined ethnicity,officer-defined ethnicity,legislation,object of search,outcome,outcome linked to object of search,removal of more than just outer clothing,all ages,13,14,15,16,17,18,19,20,25,30,35,40,45,50,60,70,80,90+
,2018-05,Greater Manchester Police,Greater Manchester Police,-2.298857,53.474477,On or near Broadway,E01032685,Salford 028E,Anti-social behaviour,,Person and Vehicle search,2018-02-09T01:10:00+00:00,False,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2018-06,Greater Manchester Police,Greater Manchester Police,-2.298857,53.474477,On or near Broadway,E01032685,Salford 028E,Anti-social behaviour,,Person and Vehicle search,2018-02-09T01:10:00+00:00,False,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2017-04,Greater Manchester Police,Greater Manchester Police,-2.295457,53.470791,On or near Theatre/Concert Hall,E01032685,Salford 028E,Anti-social behaviour,,Person and Vehicle search,2018-02-09T01:15:00+00:00,False,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2017-07,Greater Manchester Police,Greater Manchester Police,-2.295457,53.470791,On or near Theatre/Concert Hall,E01032685,Salford 028E,Anti-social behaviour,,Person and Vehicle search,2018-02-09T01:15:00+00:00,False,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.295457,53.470791,On or near Theatre/Concert Hall,E01032685,Salford 028E,Anti-social behaviour,,Person and Vehicle search,2018-02-09T01:15:00+00:00,False,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2018-04,Greater Manchester Police,Greater Manchester Police,-2.295457,53.470791,On or near Theatre/Concert Hall,E01032685,Salford 028E,Anti-social behaviour,,Person and Vehicle search,2018-02-09T01:15:00+00:00,False,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2018-05,Greater Manchester Police,Greater Manchester Police,-2.295457,53.470791,On or near Theatre/Concert Hall,E01032685,Salford 028E,Anti-social behaviour,,Person and Vehicle search,2018-02-09T01:15:00+00:00,False,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2018-07,Greater Manchester Police,Greater Manchester Police,-2.295457,53.470791,On or near Theatre/Concert Hall,E01032685,Salford 028E,Anti-social behaviour,,Person and Vehicle search,2018-02-09T01:15:00+00:00,False,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2018-08,Greater Manchester Police,Greater Manchester Police,-2.295457,53.470791,On or near Theatre/Concert Hall,E01032685,Salford 028E,Anti-social behaviour,,Person and Vehicle search,2018-02-09T01:15:00+00:00,False,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2018-11,Greater Manchester Police,Greater Manchester Police,-2.295457,53.470791,On or near Theatre/Concert Hall,E01032685,Salford 028E,Anti-social behaviour,,Person and Vehicle search,2018-02-09T01:15:00+00:00,False,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2017-04,Greater Manchester Police,Greater Manchester Police,-2.289801,53.471973,On or near Vancouver Quay,E01032685,Salford 028E,Anti-social behaviour,,Person search,2018-05-31T01:30:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2017-06,Greater Manchester Police,Greater Manchester Police,-2.289801,53.471973,On or near Vancouver Quay,E01032685,Salford 028E,Anti-social behaviour,,Person search,2018-05-31T01:30:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2018-04,Greater Manchester Police,Greater Manchester Police,-2.289801,53.471973,On or near Vancouver Quay,E01032685,Salford 028E,Anti-social behaviour,,Person search,2018-05-31T01:30:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2018-06,Greater Manchester Police,Greater Manchester Police,-2.289801,53.471973,On or near Vancouver Quay,E01032685,Salford 028E,Anti-social behaviour,,Person search,2018-05-31T01:30:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2018-07,Greater Manchester Police,Greater Manchester Police,-2.289801,53.471973,On or near Vancouver Quay,E01032685,Salford 028E,Anti-social behaviour,,Person search,2018-05-31T01:30:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2018-08,Greater Manchester Police,Greater Manchester Police,-2.289801,53.471973,On or near Vancouver Quay,E01032685,Salford 028E,Anti-social behaviour,,Person search,2018-05-31T01:30:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,2187,5,2,4,2,4,1,5,22,85,98,89,25,19,24,8,5,5,0
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-02,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-05,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-06,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-07,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-08,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-12,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-02,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-03,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-04,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-05,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-07,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-08,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-10,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-11,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-12,Greater Manchester Police,Greater Manchester Police,-2.283312,53.472600,On or near Glen Street,E01032686,Salford 028F,Anti-social behaviour,,Person and Vehicle search,2017-03-02T19:15:00+00:00,False,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-02,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-03,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-04,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-07,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-09,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-10,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-12,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-02,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-03,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-05,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-06,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-11,Greater Manchester Police,Greater Manchester Police,-2.285924,53.469061,On or near Merchants Quay,E01032686,Salford 028F,Anti-social behaviour,,Person search,2017-01-29T06:25:00+00:00,False,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Nothing found - no further action,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:11:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-04,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:11:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-05,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:11:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:11:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-12,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:11:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-05,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:11:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-07,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:11:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-08,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:11:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-12,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:11:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-04,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-05,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-11,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-12,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-05,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-07,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-08,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2018-12,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:16:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-01,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:20:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-04,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:20:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
,2017-05,Greater Manchester Police,Greater Manchester Police,-2.282413,53.468872,On or near Petrol Station,E01032686,Salford 028F,Anti-social behaviour,,Person search,2018-05-29T20:20:00+00:00,False,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,False,2312,0,1,15,12,24,13,46,26,135,84,61,15,22,20,6,3,1,2
